src,trg
write a program to print length of a string,"'\nstr1 = ""great way to learn!""\nprint(len(str1))'"
write a program to print words frequncy in a given string,"'\ntest_str = ""It is a great meal at a great restaurant on a great day""\nprint(""Original String :  "" + str(test_str))\nres = {key :  test_str.count(key) for key in test_str.split()} \nprint(""The words frequency :  "" + str(res))'"
write a program to print even length words in a string,"'\nstr1 = ""I am doing fine""\ns = str1.split(\' \')\nfor word in s :   \n\tif len(word)%2==0 :  \n\t\tprint(word)  '"
write a program to accept the strings which contains all vowels,"'\nstr1 = ""__main__""\nif len(set(str1).intersection(""AEIOUaeiou""))>=5 :  \n\tprint(\'accepted\') \nelse :  \n\tprint(""not accepted"") '"
write a program to print count of number of unique matching characters in a pair of strings,"'\nstr1=""ababccd12@""\nstr2=""bb123cca1@""\nmatched_chars = set(str1) & set(str2) \nprint(""No. of matching characters are  :  "" + str(len(matched_chars)) )'"
write a program to remove all duplicate characters from a string,"'\nstr1 = ""what a great day!""\nprint("""".join(set(str1)))'"
write a program to print least frequent character in a string,"'\nstr1=""watch the match""\nall_freq = {} \nfor i in str1 :  \n\tif i in all_freq :  \n\t\tall_freq[i] += 1\n\telse :  \n\t\tall_freq[i] = 1\nres = min(all_freq, key = all_freq.get)\nprint(""Minimum of all characters is :  "" + str(res))'"
write a program to print maximum frequency character in a string,"'\nstr1 = ""watch the match""\nall_freq = {} \nfor i in str1 :  \n\tif i in all_freq :  \n\t\tall_freq[i] += 1\n\telse :  \n\t\tall_freq[i] = 1\nres = max(all_freq, key = all_freq.get)\nprint(""Maximum of all characters is :  "" + str(res))'"
write a program to split and join a string with a hyphen delimiter,"'\nstr1 = ""part of speech""\ndelimiter = ""-""\nlist_str = str1.split("" "")\nnew_str = delimiter.join(list_str)\nprint(""Delimited String is :  "" + new_str)'"
write a program to check if a string is binary or not,"'\nstr1=""01110011 a""\nset1 = set(str1)\nif set1 == {\'0\',\'1\'} or set1 == {\'0\'} or set1 == {\'1\'} : \n\tprint(""string is binary"")\nelse : \n\tprint(""string is not binary"")'"
write a function to remove i-th indexed character in a given string,"'\ndef remove_char(string, i) : \n\tstr1 = string[  :  i]  \n\tstr2 = string[i + 1 :  ] \n\treturn str1 + str2 '"
write a function to rotate string left by a given length,"'\ndef rotate_left(input,d) :   \n\tLfirst = input[0  :  d]  \n\tLsecond = input[d  : ]  \n\treturn (Lsecond + Lfirst) '"
write a function to rotate string right by a given length,"'\ndef rotate_right(input,d) :   \n\tRfirst = input[0  :  len(input)-d]  \n\tRsecond = input[len(input)-d  :  ]  \n\treturn (Rsecond + Rfirst) '"
write a function to replace all occurances of a substring in a string,"'\nstr1 = ""Hello! It is a Good thing""\nsubstr1 = ""Good""\nsubstr2 = ""bad""\nreplaced_str = str1.replace(substr1, substr2)\nprint(""String after replace  : "" + str(replaced_str))'"
write a function that return space count,"'\ndef count_space(str1) :  \n\tcount = 0\n\tfor i in range(0, len(str1)) :  \n\t\tif str1[i] == "" "" :  \n\t\t\tcount += 1\n\treturn count'"
write a program to break up string into individual elements,"'\nstr1 = ""whatisthis""\nsplit_string = list(\'\'.join(str1)) \nprint(split_string) '"
write a program to extract string of N size and having K distict characters,"'\nstr1 = \'GoodisalwaysGoood\'\nN = 3\nK = 2\nres = [] \nfor idx in range(0, len(str1) - N + 1) :  \n\tif (len(set(str1[idx :  idx + N])) == K) :  \n\t\tres.append(str1[idx :  idx + N]) \nprint(""Extracted Strings  :  "" + str(res)) '"
write a program to increment number which is at end of string,"'\nimport re \nstr1 = \'count001\'\nres = re.sub(r\'[0-9]+$\', \n\t\t\t\tlambda x :  f""{str(int(x.group())+1).zfill(len(x.group()))}"",  \n\t\t\t\tstr1) \nprint(""Incremented numeric String  :  "" + str(res))'"
write a function to check if a lower case letter exists in a given string,'\ndef check_lower(str1) : \n\tfor char in str1 :  \n\t\tk = char.islower()   \n\t\tif k == True :  \n\t\t\treturn True \n\tif(k != 1) :  \n\t\treturn False'
write a function to check if a upper case letter exists in a given string,'\ndef check_upper(str1) : \n\tfor char in str1 :  \n\t\tk = char.isupper()   \n\t\tif k == True :  \n\t\t\treturn True\n\tif(k != 1) :  \n\t\treturn False'
write a program to print number of words in a string,"'\nstr1 = \'It is a glorious day\'\nres = len(str1.split()) \nprint(""The number of words in string are  :  "" + str(res)) '"
write a program to print number of characters in a string,"'\nstr1 = \'It is a glorious day\'\nres = len(str1) \nprint(""The number of characters in string are  :  "", str(res)) '"
write a funtion that accepts two lists of equal length and converts them into a dictioinary,"'\ndef list_to_dict(list1, list2) : \n\treturn dict(zip(list1, list2))'"
write a python function that accepts a list of dictionaries and sorts it by a specified key,"'\ndef sort_dict_list(dict_list, sort_key) : \n\tdict_list.sort(key=lambda item :  item.get(sort_key))'"
write a program to print the longest key in a dictioinary,"'\ndict_1 = {""key1"" :  10, ""keeeey2"" :  2, ""ky3"" :  30}\nmax_key=\'\'\nfor key in dict_1 : \n\tif len(key)>len(max_key) : \n\tmax_key=key\nprint(max_key)'"
write a program to capitalize the first and last character of each key in a dictionary,"""\ninput_dict = {'key_a' :  10, 'kEy' :  2, 'Key_B' :  13}\nfor key in list(input_dict.keys()) : \n\tnew_key = key[0].upper() + key[1 : -1] + key[-1].upper()\n\tinput_dict[new_key] = input_dict[key]\n\tif key != new_key : \n\tdel input_dict[key]"""
"write a program that iterates over a dictionary and prints ""Bingo!"" if length of value is greater than the length of key. Otherwise print ""no bingo""","'\nkey_val_map = {""key1"" :  ""length1"", ""key2"" :  ""len2"", ""Hello"" :  ""hi"", ""bingo"" :  ""print bingo""}\nfor key, val in key_val_map.items() : \n\tif len(val) > len(key) : \n\tprint(""Bingo!"")\n\telse : \n\tprint(""no bingo"")'"
write a python function that accepts a dictionary that has unique values and returns its inversion,"'\ndef invert_dict(input_dict) : \n\tmy_inverted_dict = {value :  key for key, value in input_dict.items()}\n\treturn my_inverted_dict'"
write a function that inverts a dictionary with non-unique values. Keys that map to the same values should be appended to a list in the inverted dictionary,"'\ndef invert_dict_non_unique(my_dict) : \n\tmy_inverted_dict = dict()\n\tfor key, value in my_dict.items() : \n\t\t my_inverted_dict.setdefault(value, list()).append(key)\n\treturn my_inverted_dict'"
write a program to merge a list of dictionaries into a single dictionary using dictionary comprehension,"'\ninput = [{""foo"" :  ""bar"", ""Hello"" :  ""World""},\n\t\t\t{""key1"" :  ""val1"", ""key2"" :  ""val2""},\n\t\t\t{""sample_key"" :  ""sample_val""}]\nmerged_dict = {key :  value for d in input for key, value in d.items()}'"
write a function to return the mean difference in the length of keys and values of dictionary comprising of strings only.,"'\ndef mean_key_val_diff(input_dict) : \n\tsum_diff = 0\n\tfor key, val in input_dict.items() : \n\tsum_diff += abs(len(val) - len(key))\n\treturn sum_diff/len(input_dict)'"
write a program that categorizes tuple values based on second element and prints a dictionary value list where each key is a category.,"'\ntest_list = [(1, 3), (1, 4), (2, 3), (3, 2), (5, 3), (6, 4)] \nres = {} \nfor i, j in test_list :  \n\t\tres.setdefault(j, []).append(i) \nprint(""The dictionary converted from tuple list  :  "" + str(res))'"
write a python function to combine three lists of equal lengths into a nested dictionary and return it,"'\ndef lists_to_dict(test_list1, test_list2, test_list3) : \n\tres = [{a :  {b :  c}} for (a, b, c) in zip(test_list1, test_list2, test_list3)] \n\treturn res'"
write a program to print keys in a dictionary whose values are greater than a given input.,"'\ntest_dict = {\'tsai\'  :  4, \'random_key\'  :  2, \'foo\'  :  3, \'bar\'  :  \'END\'} \nK = 3\nres = {key  :  val for key, val in test_dict.items() \n\t\t\t\t\tif type(val) != int or val > K} \nprint(""Values greater than K  :  "", res.keys())'"
write a function that converts a integer dictionary into a list of tuples.,"'\ndef dict_to_tuple(input_dict) : \n\tout_tuple = [(a, b) for a,b in input_dict.items()]\n\treturn out_tuple'"
write a Python program to combine two dictionary by adding values for common keys,"""\ndict1 = {'a' :  12, 'for' :  25, 'c' :  9} \ndict2 = {'Geeks' :  100, 'geek' :  200, 'for' :  300} \nfor key in dict2 :  \n\tif key in dict1 :  \n\t\tdict2[key] = dict2[key] + dict1[key] \n\telse :  \n\t\tpass"""
write a Python program that sorts dictionary keys to a list using their values and prints this list.,"'\ntest_dict = {\'Geeks\'  :  2, \'for\'  :  1, \'CS\'  :  3} \nres = list(sum(sorted(test_dict.items(), key = lambda x : x[1]), ())) \nprint(""List after conversion from dictionary  :  "", res)'"
write a python program to print the top N largest keys in an integer dictionary.,"'\ntest_dict = {6  :  2, 8 :  9, 3 :  9, 10 :  8}  \nN = 4\nres = []   \nfor key, val in sorted(test_dict.items(), key = lambda x :  x[0], reverse = True)[ : N] :  \n\tres.append(key) \nprint(""Top N keys are :  "" + str(res))'"
write a program to print the values of a given extraction key from a list of dictionaries.,"'\ntest_list = [{""Gfg""  :  3, ""b""  :  7},  \n\t\t\t\t{""is""  :  5, \'a\'  :  10},  \n\t\t\t\t{""Best""  :  9, \'c\'  :  11}]  \nK = \'Best\'\nres = [sub[K] for sub in test_list if K in sub][0]   \nprint(""The extracted value  :  "" + str(res))'"
write a program to convert date to timestamp and print the result,"'\nimport time \nimport datetime \nstr1 = ""20/01/2020""\nelement = datetime.datetime.strptime(str1,""%d/%m/%Y"") \ntimestamp = datetime.datetime.timestamp(element) \nprint(timestamp)'"
write a program to print the product of integers in a mixed list of string and numbers,"'\ntest_list = [5, 8, ""gfg"", 8, (5, 7), \'is\', 2] \nres = 1\nfor ele in test_list :  \n\ttry :  \n\t\tres *= int(ele) \n\texcept  :  \n\t\tpass\nprint(""Product of integers in list  :  "" + str(res))'"
write a python program to add an element to a list. Print the final list.,"'\nlst = [""Jon"", ""Kelly"", ""Jessa""]\nlst.append(""Scott"")\nprint(lst)'"
write a python function to append all elements of one list to another,"'\ndef extend_list(list1, list2) : \n\tlist1 = [1, 2]\n\tlist2 = [3, 4]\n\treturn list1.extend(list2)'"
write a python function to add elements of two lists,"'\ndef add_two_lists(list1, list2) : \n\tlist1 = [1, 2, 3]\n\tlist2 = [4, 5, 6]\n\tsum_list = []\n\tfor (item1, item2) in zip(list1, list2) : \n\t\t sum_list.append(item1+item2)\n\treturn sum_list'"
Write a  python program to print the last element of a list,"""\nlist1 = ['p','r','o','b','e']\nprint(list1[-1])"""
Write a python program to print positive Numbers in a List,"'\nlist1 = [11, -21, 0, 45, 66, -93] \nfor num in list1 :  \n\tif num >= 0 :  \n\t\tprint(num, end = "" "") '"
Write a python function to multiply all values in a list,'\ndef multiplyList(myList)  : \n\tresult = 1\n\tfor x in myList : \n\t\t\tresult = result * x \n\treturn result '
Write a python program to print the smallest number in a list,"'\nlist1 = [10, 20, 1, 45, 99] \nprint(""Smallest element is : "", min(list1)) '"
Write a python program to remove even numbers from a list. Print the final list.,"'\nlist1 = [11, 5, 17, 18, 23, 50]  \nfor ele in list1 :  \n\tif ele % 2 == 0 :  \n\t\tlist1.remove(ele) \nprint(""New list after removing all even numbers :  "", list1) '"
Write a python program to print a list after removing elements from index 1 to 4,"'\nlist1 = [11, 5, 17, 18, 23, 50]  \ndel list1[1 : 5] \nprint(*list1)'"
Write a python program to remove 11 and 18 from a list. Print the final list.,"'\nlist1 = [11, 5, 17, 18, 23, 50]  \nunwanted_num = {11, 18} \nlist1 = [ele for ele in list1 if ele not in unwanted_num] \nprint(""New list after removing unwanted numbers :  "", list1)'"
Write a python program to Remove multiple empty spaces from  List of strings. Print the original and final lists.,"'\ntest_list = [\'gfg\', \'   \', \' \', \'is\', \'            \', \'best\'] \nprint(""The original list is  :  "" + str(test_list)) \nres = [ele for ele in test_list if ele.strip()] \nprint(""List after filtering non-empty strings  :  "" + str(res)) '"
Write a python function to get the Cumulative sum of a list,"'\ndef Cumulative(lists) :  \n\tcu_list = [] \n\tlength = len(lists) \n\tcu_list = [sum(lists[0 : x : 1]) for x in range(0, length+1)] \n\treturn cu_list[1 : ]'"
"Write a python program to print if a string ""hello"" is present in the list","""\nl = [1, 2.0, 'hello','have', 'a', 'good', 'day'] \ns = 'hello'  \nif s in l :  \n\tprint(f'{s} is present in the list') \nelse :  \n\tprint(f'{s} is not present in the list') """
Write a python program to print the distance between first and last occurrence of even element.,"'\ntest_list = [1, 3, 7, 4, 7, 2, 9, 1, 10, 11] \nindices_list = [idx for idx in range( \n\tlen(test_list)) if test_list[idx] % 2 == 0] \nres = indices_list[-1] - indices_list[0] \nprint(""Even elements distance  :  "" + str(res)) '"
Write a python fuction to create an empty list,'\ndef emptylist() : \n\treturn list()  '
Write a python program to print a list with all elements as 5 and of length 10,'\nlist1 = [5] * 10\nprint(list1)'
Write a python program to reverse a list and print it.,"'\ndef Reverse(lst) :  \n\treturn [ele for ele in reversed(lst)] \nlst = [10, 11, 12, 13, 14, 15] \nprint(Reverse(lst)) '"
Write a python program to print odd numbers in a List,"'\nlist1 = [10, 21, 4, 45, 66, 93, 11]  \nodd_nos = list(filter(lambda x :  (x % 2 != 0), list1)) \nprint(""Odd numbers in the list :  "", odd_nos)'"
Write a python program to print negative Numbers in a List,"'\nlist1 = [11, -21, 0, 45, 66, -93] \nfor num in list1 :  \n\tif num < 0 :  \n\t\tprint(num, end = "" "")'"
Write a python program print the the number of occurrences of 8 in a list,"""\ndef countX(lst, x) :  \n\tcount = 0\n\tfor ele in lst :  \n\t\tif (ele == x) :  \n\t\t\tcount = count + 1\n\treturn count \nlst = [8, 6, 8, 10, 8, 20, 10, 8, 8] \nx = 8\nprint('{} has occurred {} times'.format(x, countX(lst, x))) """
Write a python program to swap first and last element of a list . Print the final list,"'\ndef swapList(newList) :  \n\tsize = len(newList) \n\t# Swapping  \n\ttemp = newList[0] \n\tnewList[0] = newList[size - 1] \n\tnewList[size - 1] = temp \n\treturn newList \nnewList = [12, 35, 9, 56, 24] \nprint(swapList(newList)) '"
Write a python program for print all elements with digit 7.,"'\ntest_list = [56, 72, 875, 9, 173]  \nK = 7\nres = [ele for ele in test_list if str(K) in str(ele)] \nprint(""Elements with digit K  :  "" + str(res))'"
Write a python program for printing number of unique elements in a list,"'\ninput_list = [1, 2, 2, 5, 8, 4, 4, 8] \nl1 = [] \ncount = 0\nfor item in input_list :  \n\tif item not in l1 :  \n\t\tcount += 1\n\t\tl1.append(item) \nprint(""No of unique items are : "", count) '"
