src,trg
Write a function to calculate the total capacitance of capacitors in parallel in a given list,"def cal _ total _ cap _ in _ parallel ( cap _ list : list )  -  > float : 
    return sum ( cap _ list ) "
Write a function to calculate the total resistance of resistances in parallel in a given list,"def cal _ total _ res _ in _ parallel ( res _ list : list )  -  > float : 
    return sum (  [ 1 / r for r in res _ list ]  ) "
Write a function to calculate the total resistance of resistances in series in a given list,"def cal _ total _ res _ in _ series ( res _ list : list )  -  > float : 
    return sum ( res _ list ) "
Write a function to calculate the moment of inertia of a ring of mass M and radius R,"def cal _ mi _ ring ( mass : float , radius : float )  -  > float : 
    return mass *  ( radius *  * 2 ) "
Write a function to calculate the moment of inertia of a sphere of mass M and radius R,"def cal _ mi _ sphere ( mass : float , radius : float )  -  > float : 
    return  ( 7 / 5 )  * mass *  ( radius *  * 2 ) "
"Write a function to calculate the pressure P of ideal gas based on ideal gas equation - Volume V, and Temperatue T are given","def find _ pressure _ of _ ideal _ gas ( volume : float ,  temp : float , n : float )  -  > float : 
    r  =  8 . 3145  #  gas constant R
    return  ( n * r * temp )  / volume"
Write a function to calculate the volume V of ideal gas based on ideal gas equation Pressure P and Tempreature T given,"def find _ volume _ of _ ideal _ gas ( pressure : float ,  temp : float , n : float )  -  > float : 
    r  =  8 . 3145  #  gas constant R
    return  ( n * r * temp )  / pressure"
Write a function to calculate the Temprature T of ideal gas based on ideal gas equation Pressure P and Volume V given,"def find _ temp _ of _ ideal _ gas ( pressure : float ,  volume : float , n : float )  -  > float : 
    r  =  8 . 3145  #  gas constant R
    return  ( pressure * volume )  / n * r"
"Write a function to calculate the velocity of an object with initial velocity u, time t and acceleration a","def cal _ final _ velocity ( initial _ velocity : float , accelration : float , time : float )  -  > float : 
    return initial _ velocity  +  accelration * time"
"Write a function to calculate the displacement of an object with initial velocity u, time t and acceleration a","def cal _ displacement ( initial _ velocity : float , accelration : float , time : float )  -  > float : 
    return initial _ velocity * time  +   . 5 * accelration *  ( time )  *  * 2"
Write a function to calculate amount of radioactive element left based on initial amount and half life,"def cal _ half _ life ( initail _ quatity : float ,  time _ elapsed : float ,  half _ life : float )  -  > float : 
    return initail _ quatity *  (  ( 1 / 2 )  *  *  ( time _ elapsed / half _ life )  ) "
Write a function to calculate the new selling price based on discount percentage,"def cal _ sp _ after _ discount ( sp : float , discount : float )  -  > float : 
    return sp *  ( 1  -  discount / 100 ) "
"Write a function to calculate the simple interest for principal p, rate r and time in years y","def get _ si ( p : float ,  r : float ,  t : float )  -  > float : 
    return  ( p * r * t )  / 100"
"Write a function to calculate the compound interest for principal p, rate r and time in years y","def get _ ci ( p : float ,  r : float ,  t : float ,  n : float )  -  > float : 
    return round ( p *  (  ( 1 +  ( r /  ( n * 100 )  )  )  *  *  ( n * t )  )   -  p , 2 ) "
Write a function to calculate the energy released by converting mass m in kg to energy,"def cal _ energy _ by _ mass ( mass : float )  -  > float : 
    c  =  300000
    return mass  *   ( c *  * 2 ) "
Write a function to calculate the kinetic energy of an object of mass m and velocity v,"def cal _ ke ( mass : float , velocity : float )  -  > float : 
    return  ( mass *  ( velocity )  *  * 2 )  / 2"
Write a function to calculate the potential energy of an object of mass m at height h,"def cal _ pe ( mass : float , height : float )  -  > float : 
    g  =  9 . 8
    return  ( mass * g * height ) "
Write a function to calculate the electrostatic force between two charged particles with charge q1 and q2 at a distance d apart,"def cal _ electrostatic _ force ( q1 , q2 , d )  : 
    k  =  9 *  ( 10 *  * 9 ) 
    return  ( k * q1 * q2 )  /  ( d *  * 2 ) "
Write a function to calculate the density given mass and volume,"def cal _ density ( mass , volume )  : 
    return  ( mass / volume ) "
Write a function to convert the temprature celsius 'c' to fahrenheit 'f' or fahrenheit to celsius,"def temp _ converter ( temp , temp _ given _ in  =  'f' )  : "
Return the converted temprature,"    
    if temp _ given _ in . lower (  )   =  =  'f' :   #  Convert to C
        return  ( temp  -  32 )   *   ( 5 / 9 ) 
    else :   #  Convert to F
        return  ( temp  *  9 / 5 )   +  32"
Write a function to find power of number using recursion,"def power ( N ,  P )  : 
    if  ( P  =  =  0 or P  =  =  1 )  : 
        return N
    else : 
        return  ( N  *  power ( N ,  P  -  1 )  ) 
print ( power ( 5 ,  2 )  ) "
Write a function to find time for a given angle.,"def calcAngle ( hh ,  mm )  : 
    hour _ angle  =  0 . 5  *   ( hh  *  60  +  mm ) 
    minute _ angle  =  6  *  mm
    angle  =  abs ( hour _ angle  -  minute _ angle ) 
    angle  =  min ( 360  -  angle ,  angle ) 
    return angle"
write a python function to make permutations from a list with given length,"def get _ permutations ( data _ list ,  l = 2 )  : 
    return list ( permutations ( data _ list ,  r = l )  ) "
write a python program to get all possible permutations of size of the string in lexicographic sorted order.,"def get _ ordered _ permutations ( word ,  k )  : 
     [ print ( '' . join ( x )  )  for x in sorted ( list ( permutations ( word ,  int ( k )  )  )  )  ] "
"write a python program to get all possible combinations, up to size of the string in lexicographic sorted order.","def get _ ordered _ combinations ( string ,  k )  : 
     [ print ( '' . join ( x )  )  for i in range ( 1 ,  int ( k )   +  1 )  for x in combinations ( sorted ( string )  ,  i )  ] "
write a python function to get all possible size replacement combinations of the string in lexicographic sorted order.,"def get _ ordered _ combinations _ with _ replacement ( string ,  k )  : 
     [ print ( '' . join ( x )  )  for x in combinations _ with _ replacement ( sorted ( string )  ,  int ( k )  )  ] "
write a python function for a string to swap the case of all letters.,"def swap _ case ( s )  : 
    return '' . join ( x for x in  ( i . lower (  )  if i . isupper (  )  else i . upper (  )  for i in s )  ) "
write a python function to check if given set is subset or not,"def check _ subset (  )  : 
    for  _  in range ( int ( input (  )  )  )  : 
        x ,  a ,  z ,  b  =  input (  )  ,  set ( input (  )  . split (  )  )  ,  input (  )  ,  set ( input (  )  . split (  )  ) 
    print ( a . issubset ( b )  ) "
"write a function to compress a given string. Suppose a character 'c' occurs consecutively X times in the string. Replace these consecutive occurrences of the character 'c' with  (X, c) in the string.","def compress ( text )  : 
    from itertools import groupby
    for k ,  g in groupby ( text )  : 
        print ( "" (  {  }  ,   {  }  ) "" . format ( len ( list ( g )  )  ,  k )  ,  end = "" "" ) "
write a python function to count 'a's in the repetition of a given string 'n' times.,"def repeated _ string ( s ,  n )  : 
    return s . count ( 'a' )   *   ( n  /  /  len ( s )  )   +  s [  : n  %  len ( s )  ]  . count ( 'a' ) "
write a python function that given five positive integers and find the minimum and maximum values that can be calculated by summing exactly four of the five integers.,"def min _ max (  )  : 
    nums  =   [ int ( x )  for x in input (  )  . strip (  )  . split ( ' ' )  ] 
    print ( sum ( nums )   -  max ( nums )  ,  sum ( nums )   -  min ( nums )  ) "
Write a python function to Count the Number of Lines in a Text File,"def check _ lines (  )  : 
    fname  =  input ( ""file name :  "" ) 
    num _ lines  =  0
    with open ( fname ,  'r' )  as f : 
        for line in f : 
            num _ lines  +  =  1
    print ( ""Number of lines  =  "" ,  num _ lines ) "
Write a python function that Counts the Number of Blank Spaces in a Text File,"def count _ blank _ space (  )  : 
    fname  =  input ( ""file name : "" ) 
    count  =  0
    with open ( fname ,  'r' )  as f : 
        for line in f : 
            count  +  =  line . count ( ' ' ) 
    return count"
Write a python function to check if 2 strings are anagrams or not,"def anagram ( s1 ,  s2 )  : 
    if sorted ( s1 )   =  =  sorted ( s2 )  : 
        return True
    else : 
        return False"
write a python function to get the most common word in text,"def most _ common ( text )  : 
    c  =  Counter ( text ) 
    return c . most _ common ( 1 ) "
write a python function to do bitwise multiplication on a given bin number by given shifts,"def bit _ mul ( n ,  shift )  : 
    return n  <  <  shift"
write a python function for bitwise division with given number of shifts,"def bit _ div ( n ,  shift )  : 
    return n  >  >  shift"
write a python function to get dot product between two lists of numbers,"def dot _ product ( a ,  b )  : 
    return sum ( e [ 0 ]   *  e [ 1 ]  for e in zip ( a ,  b )  ) "
write a python function to strip punctuations from a given string,"def strip _ punctuations ( s )  : 
    return s . translate ( str . maketrans ( '' ,  '' ,  string . punctuation )  ) "
write a python function that returns biggest character in a string,"from functools import reduce
def biggest _ char ( string )  : 
    if not isinstance ( string ,  str )  : 
        raise TypeError
    return reduce ( lambda x ,  y :  x if ord ( x )   >  ord ( y )  else y ,  string ) "
write a python function to Count the Number of Digits in a Number,"def count _ digits (  )  : 
    n  =  int ( input ( ""Enter number : "" )  ) 
    count  =  0
    while n  >  0 : 
        count  =  count  +  1
        n  =  n  /  /  10
    return count"
write a python function to count number of vowels in a string,"def count _ vowels ( text )  : 
    v  =  set ( 'aeiou' ) 
    for i in v : 
        print ( f' \ n  { i }  occurs  { text . count ( i )  }  times' ) "
write a python function to generate SHA256 for given text,"def get _ sha256 ( text )  : 
    import hashlib
    return hashlib . sha256 ( text )  . hexdigest (  ) "
write a python function to check if SHA256 hashed value is valid for given data or not,"def check _ sha256 _ hash ( hashed ,  data )  : 
    import hashlib
    return True if hashed  =  =  hashlib . sha256 ( data . encode (  )  )  . hexdigest (  )  else False"
write a python function with generator for an infinite sequence,"def infinite _ sequence (  )  : 
    n  =  0
    while True : 
        yield n
        n  +  =  1
import uuid"
write a python function to generate a Unique identifier across space and time in this cosmos.,"def get _ uuid (  )  : 
    return uuid . uuid4 (  ) 
import secrets"
write a python function to generate cryptographically strong pseudo-random data,"def get _ cryptographically _ secure _ data ( n = 101 )  : 
    return secrets . token _ bytes ( n )  ,  secrets . token _ hex ( n ) "
Write a python program to Read and print the Contents of a File,"a = str ( input ( ""Enter file name  . txt extension : "" )  ) 
file2 = open ( a , 'r' ) 
line = file2 . readline (  ) 
while ( line !  = """" )  : 
    print ( line ) 
    line = file2 . readline (  ) 
file2 . close (  ) "
Write a python program to Count the Number of Lines in a Text File,"fname  =  input ( ""Enter file name :  "" ) 
num _ lines  =  0
with open ( fname ,  'r' )  as f : 
    for line in f : 
        num _ lines  +  =  1
print ( ""Number of lines : "" ) 
print ( num _ lines ) "
Write a python function to Copy the Contents of One File into Another,"def copy ( from _ file ,  to _ file )  : 
    with open ( from _ file )  as f : 
        with open ( to _ file ,  ""w"" )  as f1 : 
            for line in f : 
                f1 . write ( line ) "
Write a python function that Capitalize the First Letter of Every Word in the File,"def capitalize ( fname )  : 
    with open ( fname ,  'r' )  as f : 
        for line in f : 
            l = line . title (  ) 
            print ( l ) "
Write a python function that prints the Contents of a File in Reverse Order,"def reverse _ content ( filename )  : 
    for line in reversed ( list ( open ( filename )  )  )  : 
        print ( line . rstrip (  )  ) "
Write a python Program to Flatten and print a List,"a =  [  [ 1 ,  [  [ 2 ]  ]  ,  [  [  [ 3 ]  ]  ]  ]  ,  [  [ 4 ]  , 5 ]  ] 
flatten = lambda l :  sum ( map ( flatten , l )  ,  [  ]  )  if isinstance ( l , list )  else  [ l ] 
print ( flatten ( a )  ) "
